M_NB,SourceName,TIMESTAMP,M_IDENTITY,M_ACC_CUR,M_BONDCLNPR0,M_BONDCLNPR1,M_BONDCLNPR2,M_CHK_DATE0,M_CHK_DATE1,M_CHK_DATE2,M_C_CUR_PL,M_C_PL_DT,M_DIRECTION1,M_DIRECTION2,M_INSTRUMENT,M_IPAYCLEAN,M_MP_R0,M_MP_R1,M_MP_R2,M_MP_RF0,M_MP_RF1,M_MP_RF2,M_MP_SPOT0,M_MP_SPOT1,M_MP_SPOT2,M_MP_SWAP0,M_MP_SWAP1,M_MP_SWAP2,M_MP_TLOSS,M_MP_UDDRP10,M_MP_UDDRP11,M_MP_UDDRP12,M_MP_UDDRP20,M_MP_UDDRP21,M_MP_UDDRP22,M_MP_UDEXR0,M_MP_UDEXR1,M_MP_UDEXR2,M_MP_UPRC0,M_MP_UPRC1,M_MP_UPRC2,M_MP_UPRCIS0,M_MP_UPRCIS1,M_MP_UPRCIS2,M_MP_USEXR0,M_MP_USEXR1,M_MP_USEXR2,M_MP_VOL0,M_MP_VOL1,M_MP_VOL2,M_MX_REF_JOB,,M_PLCPNACC0,M_PLCPNACC1,M_PLCPNACC2,M_PLIRDACC10,M_PLIRDACC11,M_PLIRDACC12,M_PLIRDACC20,M_PLIRDACC21,M_PLIRDACC22,M_PLIRDACS10,M_PLIRDACS11,M_PLIRDACS12,M_PLIRDACS20,M_PLIRDACS21,M_PLIRDACS22,M_PLIRDCUR1,M_PLIRDCUR2,M_PLIRDFCS10,M_PLIRDFCS11,M_PLIRDFCS12,M_PLIRDFCS20,M_PLIRDFCS21,M_PLIRDFCS22,M_PL_ACC0,M_PL_ACC1,M_PL_ACC2,M_PL_ACCMV0,M_PL_ACCMV1,M_PL_ACCMV2,M_PL_ALL0,M_PL_ALL1,M_PL_ALL2,M_PL_ASS0,M_PL_ASS1,M_PL_ASS2,M_PL_CG0,M_PL_CG1,M_PL_CG2,M_PL_CGR0,M_PL_CGR1,M_PL_CGR2,M_PL_CGRA0,M_PL_CGRA1,M_PL_CGRA2,M_PL_CGU0,M_PL_CGU1,M_PL_CGU2,M_PL_CGUA0,M_PL_CGUA1,M_PL_CGUA2,M_PL_CR0,M_PL_CR1,M_PL_CR2,M_PL_CRRA0,M_PL_CRRA1,M_PL_CRRA2,M_PL_CRUA0,M_PL_CRUA1,M_PL_CRUA2,M_PL_CS0,M_PL_CS1,M_PL_CS2,M_PL_CSFCP0,M_PL_CSFCP1,M_PL_CSFCP2,M_PL_CSFI0,M_PL_CSFI1,M_PL_CSFI2,M_PL_CSFR0,M_PL_CSFR1,M_PL_CSFR2,M_PL_CSFRV0,M_PL_CSFRV1,M_PL_CSFRV2,M_PL_CSNF0,M_PL_CSNF1,M_PL_CSNF2,M_PL_CSNFCP0,M_PL_CSNFCP1,M_PL_CSNFCP2,M_PL_CSNFR0,M_PL_CSNFR1,M_PL_CSNFR2,M_PL_CSNFRV0,M_PL_CSNFRV1,M_PL_CSNFRV2,M_PL_CSRV0,M_PL_CSRV1,M_PL_CSRV2,M_PL_CUR,M_PL_FE0,M_PL_FE1,M_PL_FE2,M_PL_FEFI0,M_PL_FEFI1,M_PL_FEFI2,M_PL_FMV0,M_PL_FMV1,M_PL_FMV2,M_PL_FMVCL0,M_PL_FMVCL1,M_PL_FMVCL2,M_PL_FPFCP0,M_PL_FPFCP1,M_PL_FPFCP2,M_PL_FPFRV0,M_PL_FPFRV1,M_PL_FPFRV2,M_PL_FPNFCP0,M_PL_FPNFCP1,M_PL_FPNFCP2,M_PL_FPNFRV0,M_PL_FPNFRV1,M_PL_FPNFRV2,M_PL_FTFI0,M_PL_FTFI1,M_PL_FTFI2,M_PL_GEPL0,M_PL_GEPL1,M_PL_GEPL2,M_PL_MVFCP0,M_PL_MVFCP1,M_PL_MVFCP2,M_PL_MVFRV0,M_PL_MVFRV1,M_PL_MVFRV2,M_PL_MVNFCP0,M_PL_MVNFCP1,M_PL_MVNFCP2,M_PL_MVNFRV0,M_PL_MVNFRV1,M_PL_MVNFRV2,M_PL_NEPL0,M_PL_NEPL1,M_PL_NEPL2,M_PL_NFMV0,M_PL_NFMV1,M_PL_NFMV2,M_PL_NFMVCL0,M_PL_NFMVCL1,M_PL_NFMVCL2,M_PL_NPV0,M_PL_NPV1,M_PL_NPV2,M_PL_PMF0,M_PL_PMF1,M_PL_PMF2,M_PL_PVC0,M_PL_PVC1,M_PL_PVC2,M_PL_PVR0,M_PL_PVR1,M_PL_PVR2,M_PL_RV0,M_PL_RV1,M_PL_RV2,M_PL_RVR0,M_PL_RVR1,M_PL_RVR2,M_PL_RVRA0,M_PL_RVRA1,M_PL_RVRA2,M_PL_RVU0,M_PL_RVU1,M_PL_RVU2,M_PL_RVUA0,M_PL_RVUA1,M_PL_RVUA2,M_QTY_INDEX,M_REF_DATA,M_SC0_IR1_PL,M_SC0_IR2_PL,M_SC0_PL_AC,M_SC0_PL_UC,M_SC1_IR1_PL,M_SC1_IR2_PL,M_SC1_PL_AC,M_SC1_PL_UC,M_SC2_IR1_PL,M_SC2_IR2_PL,M_SC2_PL_AC,M_SC2_PL_UC,M_SECDATA,M_SVRTEQLB1,M_SVRTEQLB2,M_SVRTEQVAL0,M_SVRTEQVAL1,M_SVRTEQVAL2,M_S_DELTA0,M_S_DELTA1,M_S_DELTA2,M_S_GAMMA0,M_S_GAMMA1,M_S_GAMMA2,M_S_RHO0,M_S_RHO1,M_S_RHO2,M_S_RHOF0,M_S_RHOF1,M_S_RHOF2,M_S_THETA0
882350,MX.3,0,4960,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,THB,0,0,-8596426.15,0,0,0,0,0,-1296426.15,0,0,0,0,0,0,0,0,0,0,0,-7300000,0,0,-7300000,0,0,-7300000,0,0,0,0,0,0,0,0,-8596426.15,0,0,-8596426.15,0,0,0,0,0,-8596426.15,0,0,-7300000,0,0,0,0,0,-8596426.148,0,0,-1296426.148,0,0,-8596426.148,0,0,-7300000,0,0,-8596426.148,0,0,-1296426.148,0,0,-1296426.15,THB,0,0,-38538.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8596426.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8634964.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1296426.15,0,0,-1296426.148,0,0,-1296426.148,0,0,0,0,0,0,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500998,MxG2K,0,980946,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,   ,0,0,9635710.9,0,0,0,0,0,2005710.9,0,0,0,0,0,0,0,0,0,0,0,7630000,0,0,7630000,0,0,7630000,0,0,0,0,0,0,0,0,9635710.9,0,0,9635710.9,0,0,0,0,0,9635710.9,0,0,7630000,0,0,0,0,0,9635710.904,0,0,2005710.904,0,0,9635710.904,0,0,7630000,0,0,9635710.904,0,0,2005710.904,0,0,2005710.9,THB,0,0,-33968.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9635710.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9601742.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005710.9,0,0,2005710.904,0,0,2005710.904,0,0,0,0,0,0,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500998,MX.3,0,4785,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,THB,0,0,9635710.9,0,0,0,0,0,2005710.9,0,0,0,0,0,0,0,0,0,0,0,7630000,0,0,7630000,0,0,7630000,0,0,0,0,0,0,0,0,9635710.9,0,0,9635710.9,0,0,0,0,0,9635710.9,0,0,7630000,0,0,0,0,0,9635710.904,0,0,2005710.904,0,0,9635710.904,0,0,7630000,0,0,9635710.904,0,0,2005710.904,0,0,2005710.9,THB,0,0,-33968.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9635710.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9601742.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005710.9,0,0,2005710.904,0,0,2005710.904,0,0,0,0,0,0,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844853,MxG2K,0,981103,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.671238336,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,1559342.47,0,0,-752001.29,0,0,1559342.47,0,0,-752001.29,THB,THB,0,0,12326424.93,0,0,0,0,0,13133766.1,0,0,807341.18,0,0,0,0,0,0,0,0,13642232.73,0,0,0,0,0,0,0,0,13642232.73,0,0,13642232.73,0,0,25968657.65,0,0,0,0,0,25968657.65,0,0,12326424.93,0,0,0,0,0,0,0,0,0,0,0,12326424.93,0,0,12326424.93,0,0,0,0,0,0,0,0,12326424.93,0,0,12326424.93,THB,0,0,-38457.142,0,0,0,0,0,13641156.99,0,0,13641156.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1075.732868,0,0,25967581.92,0,0,13641156.99,0,0,0,0,0,13642232.73,0,0,0,0,0,25929124.78,0,0,13642232.73,0,0,13642232.73,0,0,13640081.26,0,0,0,0,0,-1075.73,0,0,-807341.18,0,0,12326424.93,0,0,0,0,0,0,0,0,12326424.93,0,0,12326424.93,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,1049.98,0,0,100,0,0,0,0,0,0,0,0,0,0
844853,MX.3,0,4942,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.671238336,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,1559342.47,0,0,-752001.29,0,0,1559342.47,0,0,-752001.29,THB,THB,0,0,12326424.93,0,0,0,0,0,13133766.1,0,0,807341.18,0,0,0,0,0,0,0,0,13642232.73,0,0,0,0,0,0,0,0,13642232.73,0,0,13642232.73,0,0,25968657.65,0,0,0,0,0,25968657.65,0,0,12326424.93,0,0,0,0,0,0,0,0,0,0,0,12326424.93,0,0,12326424.93,0,0,0,0,0,0,0,0,12326424.93,0,0,12326424.93,THB,0,0,-38457.142,0,0,0,0,0,13641156.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1075.732868,0,0,25967581.92,0,0,13641156.99,0,0,0,0,0,13642232.73,0,0,0,0,0,25929124.78,0,0,13642232.73,0,0,0,0,0,13640081.26,0,0,0,0,0,-1075.73,0,0,-807341.18,0,0,12326424.93,0,0,0,0,0,0,0,0,12326424.93,0,0,12326424.93,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,1049.98,0,0,100,0,0,0,0,0,0,0,0,0,0
7695388,MxG2K,0,980747,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBMLR 1M M     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.409565217,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,67123.71,0,0,-58768.43,0,0,67123.71,0,0,-58768.43,THB,THB,0,0,658243.21,0,0,0,0,0,666598.49,0,0,8355.28,0,0,0,0,0,0,0,0,458876.33,0,0,0,0,0,0,0,0,458876.3281,0,0,458876.3281,0,0,1117119.54,0,0,0,0,0,1117119.54,0,0,658243.21,0,0,0,0,0,0,0,0,0,0,0,658243.2094,0,0,658243.2094,0,0,0,0,0,0,0,0,658243.2094,0,0,658243.21,THB,0,0,0,0,0,0,0,0,458840.1443,0,0,458840.1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.183839,0,0,1117083.35,0,0,458840.1443,0,0,0,0,0,458876.3281,0,0,0,0,0,1117083.35,0,0,458876.3281,0,0,458876.3281,0,0,458803.96,0,0,0,0,0,-36.18,0,0,-8355.28,0,0,658243.21,0,0,0,0,0,0,0,0,658243.2094,0,0,658243.2094,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,252.28,0,0,100,0,0,0,0,0,0,0,0,0,0
7695388,MX.3,0,4586,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBMLR 1M M     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.409565217,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,67123.71,0,0,-58768.43,0,0,67123.71,0,0,-58768.43,THB,THB,0,0,658243.21,0,0,0,0,0,666598.49,0,0,8355.28,0,0,0,0,0,0,0,0,458876.33,0,0,0,0,0,0,0,0,458876.3281,0,0,458876.3281,0,0,1117119.54,0,0,0,0,0,1117119.54,0,0,658243.21,0,0,0,0,0,0,0,0,0,0,0,658243.2094,0,0,658243.2094,0,0,0,0,0,0,0,0,658243.2094,0,0,658243.21,THB,0,0,0,0,0,0,0,0,458840.1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.183839,0,0,1117083.35,0,0,458840.1443,0,0,0,0,0,458876.3281,0,0,0,0,0,1117083.35,0,0,458876.3281,0,0,0,0,0,458803.96,0,0,0,0,0,-36.18,0,0,-8355.28,0,0,658243.21,0,0,0,0,0,0,0,0,658243.2094,0,0,658243.2094,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,252.28,0,0,100,0,0,0,0,0,0,0,0,0,0
872378,MxG2K,0,981118,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,   ,0,0,7842492.79,0,0,0,0,0,1342492.79,0,0,0,0,0,0,0,0,0,0,0,6500000,0,0,6500000,0,0,6500000,0,0,0,0,0,0,0,0,7842492.79,0,0,7842492.79,0,0,0,0,0,7842492.79,0,0,6500000,0,0,0,0,0,7842492.795,0,0,1342492.795,0,0,7842492.795,0,0,6500000,0,0,7842492.795,0,0,1342492.795,0,0,1342492.79,THB,0,0,-38598.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7842492.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7803893.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342492.79,0,0,1342492.795,0,0,1342492.795,0,0,0,0,0,0,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872378,MX.3,0,4957,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,THB,0,0,7842492.79,0,0,0,0,0,1342492.79,0,0,0,0,0,0,0,0,0,0,0,6500000,0,0,6500000,0,0,6500000,0,0,0,0,0,0,0,0,7842492.79,0,0,7842492.79,0,0,0,0,0,7842492.79,0,0,6500000,0,0,0,0,0,7842492.795,0,0,1342492.795,0,0,7842492.795,0,0,6500000,0,0,7842492.795,0,0,1342492.795,0,0,1342492.79,THB,0,0,-38598.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7842492.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7803893.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342492.79,0,0,1342492.795,0,0,1342492.795,0,0,0,0,0,0,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826284,MxG2K,0,981088,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,   ,0,0,-16930522.79,0,0,0,0,0,-3693911.84,0,0,0,0,0,0,0,0,0,0,0,-13236610.95,0,0,-13236610.95,0,0,-13236610.95,0,0,0,0,0,0,0,0,-16930522.79,0,0,-16930522.79,0,0,0,0,0,-16930522.79,0,0,-13236610.95,0,0,0,0,0,-16930522.79,0,0,-3693911.836,0,0,-16930522.79,0,0,-13236610.95,0,0,-16930522.79,0,0,-3693911.836,0,0,-3693911.84,THB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16930522.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16930522.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3693911.84,0,0,-3693911.836,0,0,-3693911.836,0,0,0,0,0,0,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826284,MX.3,0,4927,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,THB,0,0,-16930522.79,0,0,0,0,0,-3693911.84,0,0,0,0,0,0,0,0,0,0,0,-13236610.95,0,0,-13236610.95,0,0,-13236610.95,0,0,0,0,0,0,0,0,-16930522.79,0,0,-16930522.79,0,0,0,0,0,-16930522.79,0,0,-13236610.95,0,0,0,0,0,-16930522.79,0,0,-3693911.836,0,0,-16930522.79,0,0,-13236610.95,0,0,-16930522.79,0,0,-3693911.836,0,0,-3693911.84,THB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16930522.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16930522.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3693911.84,0,0,-3693911.836,0,0,-3693911.836,0,0,0,0,0,0,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655737,MxG2K,0,981033,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96678,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,2172493.15,0,0,-1271671.45,0,0,2172493.15,0,0,-1271671.45,THB,THB,0,0,10871412.38,0,0,0,0,0,11772234.08,0,0,900821.7,0,0,0,0,0,0,0,0,2796318.74,0,0,0,0,0,0,0,0,2796318.745,0,0,2796318.745,0,0,13667731.13,0,0,0,0,0,13667731.13,0,0,10871412.38,0,0,0,0,0,0,0,0,0,0,0,10871412.38,0,0,10871412.38,0,0,0,0,0,0,0,0,10871412.38,0,0,10871412.38,THB,0,0,-37137.825,0,0,0,0,0,2796098.246,0,0,2796098.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-220.49851,0,0,13667510.63,0,0,2796098.246,0,0,0,0,0,2796318.745,0,0,0,0,0,13630372.8,0,0,2796318.745,0,0,2796318.745,0,0,2795877.75,0,0,0,0,0,-220.5,0,0,-900821.7,0,0,10871412.38,0,0,0,0,0,0,0,0,10871412.38,0,0,10871412.38,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,1.96,0,0,100,0,0,0,0,0,0,0,0,0,0
655737,MX.3,0,4872,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96678,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,2172493.15,0,0,-1271671.45,0,0,2172493.15,0,0,-1271671.45,THB,THB,0,0,10871412.38,0,0,0,0,0,11772234.08,0,0,900821.7,0,0,0,0,0,0,0,0,2796318.74,0,0,0,0,0,0,0,0,2796318.745,0,0,2796318.745,0,0,13667731.13,0,0,0,0,0,13667731.13,0,0,10871412.38,0,0,0,0,0,0,0,0,0,0,0,10871412.38,0,0,10871412.38,0,0,0,0,0,0,0,0,10871412.38,0,0,10871412.38,THB,0,0,-37137.825,0,0,0,0,0,2796098.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-220.49851,0,0,13667510.63,0,0,2796098.246,0,0,0,0,0,2796318.745,0,0,0,0,0,13630372.8,0,0,2796318.745,0,0,0,0,0,2795877.75,0,0,0,0,0,-220.5,0,0,-900821.7,0,0,10871412.38,0,0,0,0,0,0,0,0,10871412.38,0,0,10871412.38,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,1.96,0,0,100,0,0,0,0,0,0,0,0,0,0
7695379,MxG2K,0,980746,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBMLR 1M M     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.859565217,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,-67123.71,0,0,65100.85,0,0,-67123.71,0,0,65100.85,THB,THB,0,0,119619.3,0,0,0,0,0,117596.44,0,0,-2022.86,0,0,0,0,0,0,0,0,109346.17,0,0,0,0,0,0,0,0,109346.174,0,0,109346.174,0,0,228965.47,0,0,0,0,0,228965.47,0,0,119619.3,0,0,0,0,0,0,0,0,0,0,0,119619.3007,0,0,119619.3007,0,0,0,0,0,0,0,0,119619.3007,0,0,119619.3,THB,0,0,0,0,0,0,0,0,109337.5517,0,0,109337.5517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.622289,0,0,228956.85,0,0,109337.5517,0,0,0,0,0,109346.174,0,0,0,0,0,228956.85,0,0,109346.174,0,0,109346.174,0,0,109328.93,0,0,0,0,0,-8.62,0,0,2022.86,0,0,119619.3,0,0,0,0,0,0,0,0,119619.3007,0,0,119619.3007,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,THB THBFIX 6M S,1Y             ,0,0,-250.93,0,0,100,0,0,0,0,0,0,0,0,0,0
7695379,MX.3,0,4585,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBMLR 1M M     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.859565217,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,-67123.71,0,0,65100.85,0,0,-67123.71,0,0,65100.85,THB,THB,0,0,119619.3,0,0,0,0,0,117596.44,0,0,-2022.86,0,0,0,0,0,0,0,0,109346.17,0,0,0,0,0,0,0,0,109346.174,0,0,109346.174,0,0,228965.47,0,0,0,0,0,228965.47,0,0,119619.3,0,0,0,0,0,0,0,0,0,0,0,119619.3007,0,0,119619.3007,0,0,0,0,0,0,0,0,119619.3007,0,0,119619.3,THB,0,0,0,0,0,0,0,0,109337.5517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.622289,0,0,228956.85,0,0,109337.5517,0,0,0,0,0,109346.174,0,0,0,0,0,228956.85,0,0,109346.174,0,0,0,0,0,109328.93,0,0,0,0,0,-8.62,0,0,2022.86,0,0,119619.3,0,0,0,0,0,0,0,0,119619.3007,0,0,119619.3007,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,1Y             ,0,0,-250.93,0,0,100,0,0,0,0,0,0,0,0,0,0
497479,MxG2K,0,980945,THB,0,0,0,0,1,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333519,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,   ,0,0,185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185000,0,0,185000,0,0,185000,0,0,0,0,0,0,0,0,185000,0,0,185000,0,0,0,0,0,185000,0,0,185000,0,0,0,0,0,185000,0,0,0,0,0,185000,0,0,185000,0,0,185000,0,0,0,0,0,0,THB,0,0,-22651.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162348.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21579,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497479,MX.3,0,4784,THB,0,0,0,0,0,1,THB,          ,1,-1,THB THBFIX 6M S     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341233,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THB,THB,0,0,185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185000,0,0,185000,0,0,185000,0,0,0,0,0,0,0,0,185000,0,0,185000,0,0,0,0,0,185000,0,0,185000,0,0,0,0,0,185000,0,0,0,0,0,185000,0,0,185000,0,0,185000,0,0,0,0,0,0,THB,0,0,-22651.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162348.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24627,1,1,1,1,1,1,1,1,1,1,1,1,0,               ,               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
